Mese,Id Equipaggio,Delta Median,Reschedule Ratio,Norm Delta,Norm Reschedule,Composite,KPI
3,8014,104.3,0.0958904109589041,0.7563084112149533,0.7123287671232876,0.7269886484871761,63.12
3,8015,53.1,0.03125,0.8759345794392522,0.90625,0.8961448598130841,85.97
3,8019,6.7,0.04672897196261682,0.9843457943925233,0.8598130841121495,0.9013239875389408,86.67
3,8033,24.7,0.011904761904761904,0.9422897196261683,0.9642857142857142,0.9569537160658655,94.19
3,8034,91.2,0.010752688172043012,0.7869158878504673,0.967741935483871,0.9074665862727365,87.5
3,8084,28.3,0.0625,0.9338785046728971,0.8125,0.8529595015576324,80.14
3,8305,98.4,0.0,0.7700934579439253,1.0,0.9233644859813084,89.65
3,8529,24.7,0.05102040816326531,0.9422897196261683,0.846938775510204,0.8787224235488588,83.62
3,8564,1.0,0.05555555555555555,0.9976635514018691,0.8333333333333334,0.888110072689512,84.89
3,8565,2.2,0.06578947368421052,0.9948598130841122,0.8026315789473685,0.8667076569929496,81.99
3,8566,39.1,0.061855670103092786,0.9086448598130841,0.8144329896907216,0.8458369463981757,79.17
3,8659,147.2,0.07792207792207792,0.6560747663551402,0.7662337662337663,0.7295140996075576,63.46
3,8667,106.7,0.017857142857142856,0.7507009345794393,0.9464285714285714,0.8811860258121941,83.95
3,8927,53.5,0.01,0.875,0.97,0.9383333333333332,91.67
3,8928,43.4,0.11016949152542373,0.8985981308411215,0.6694915254237288,0.7458603938961931,65.67
3,8956,29.0,0.03571428571428571,0.9322429906542056,0.8928571428571429,0.905985758789497,87.3
3,8957,63.6,0.03,0.8514018691588785,0.91,0.8904672897196261,85.2
3,8965,36.2,0.07228915662650602,0.9154205607476635,0.7831325301204819,0.8272285403295425,76.66
3,8966,38.7,0.08080808080808081,0.9095794392523365,0.7575757575757575,0.8082436514679505,74.1
3,8988,100.8,0.03296703296703297,0.7644859813084112,0.9010989010989011,0.8555612611687378,80.49
3,8997,57.0,0.06060606060606061,0.866822429906542,0.8181818181818181,0.8343953554233927,77.63
3,9015,86.6,0.010526315789473684,0.7976635514018691,0.968421052631579,0.911501885555009,88.05
3,9017,121.0,0.018018018018018018,0.7172897196261683,0.9459459459459459,0.8697272038393534,82.4
3,9018,30.8,0.003861003861003861,0.9280373831775701,0.9884169884169884,0.9682904533371823,95.72
3,9082,40.5,0.01818181818181818,0.905373831775701,0.9454545454545454,0.9320943075615973,90.83
3,9083,47.6,0.043478260869565216,0.888785046728972,0.8695652173913042,0.8759718271705269,83.25
3,9084,76.9,0.05263157894736842,0.8203271028037383,0.8421052631578947,0.8348458763731759,77.69
3,9086,194.3,0.0053475935828877,0.5460280373831775,0.9839572192513368,0.8379808252952838,78.11
3,9155,118.6,0.057692307692307696,0.7228971962616821,0.8269230769230769,0.7922477833692786,71.94
3,9156,23.9,0.041237113402061855,0.944158878504673,0.8762886597938143,0.8989120660307672,86.34
3,9157,32.5,0.0,0.9240654205607477,1.0,0.9746884735202492,96.58
3,9209,222.4,0.08064516129032258,0.4803738317757009,0.7580645161290323,0.6655009546779218,54.81
3,9210,178.5,0.02702702702702703,0.5829439252336449,0.9189189189189189,0.806927254357161,73.92
3,9211,86.9,0.0,0.79696261682243,1.0,0.9323208722741434,90.86
4,1381,68.7,0.0,0.8394859813084112,1.0,0.9464953271028037,92.77
4,1464,51.2,0.0,0.8803738317757009,1.0,0.9601246105919004,94.61
4,1501,30.5,0.0,0.9287383177570093,1.0,0.9762461059190031,96.79
4,2242,44.2,0.03333333333333333,0.8967289719626168,0.9,0.8989096573208722,86.34
4,2399,25.1,0.0,0.9413551401869158,1.0,0.9804517133956385,97.36
4,2529,86.2,0.0,0.7985981308411215,1.0,0.9328660436137072,90.93
4,2657,45.8,0.014285714285714285,0.8929906542056074,0.9571428571428571,0.9357587894971072,91.32
4,2884,104.1,0.0,0.7567757009345794,1.0,0.9189252336448598,89.05
4,2914,7.0,0.0,0.9836448598130841,1.0,0.9945482866043615,99.26
4,3433,31.2,0.0449438202247191,0.9271028037383178,0.8651685393258427,0.8858132941300011,84.57
4,3461,47.4,0.0,0.8892523364485981,1.0,0.9630841121495327,95.01
4,3590,125.8,0.0,0.7060747663551402,1.0,0.9020249221183801,86.76
4,3620,46.3,0.027777777777777776,0.891822429906542,0.9166666666666666,0.9083852544132917,87.62
4,3637,62.8,0.013333333333333334,0.8532710280373832,0.9600000000000001,0.9244236760124612,89.79
4,3671,109.8,0.013513513513513514,0.7434579439252336,0.9594594594594593,0.887458954281384,84.8
4,3726,23.8,0.05263157894736842,0.944392523364486,0.8421052631578947,0.8762010165600917,83.28
4,3911,110.8,0.02666666666666667,0.7411214953271028,0.9199999999999999,0.8603738317757009,81.14
4,3992,40.0,0.023809523809523808,0.9065420560747663,0.9285714285714286,0.9212283044058746,89.36
4,4059,65.2,0.0,0.8476635514018692,1.0,0.949221183800623,93.14
4,4094,25.5,0.058823529411764705,0.9404205607476636,0.8235294117647058,0.8624931280923583,81.42
4,4096,134.2,0.012987012987012988,0.6864485981308411,0.961038961038961,0.8695088400695877,82.37
4,4144,93.4,0.015151515151515152,0.7817757009345795,0.9545454545454546,0.8969555366751629,86.08
4,4267,37.5,0.014285714285714285,0.9123831775700935,0.9571428571428571,0.9422229639519359,92.2
4,4271,80.6,0.07692307692307693,0.8116822429906542,0.7692307692307692,0.7833812604840642,70.74
4,4277,14.5,0.038461538461538464,0.9661214953271028,0.8846153846153845,0.9117840881859572,88.08
4,4680,77.2,0.0,0.8196261682242991,1.0,0.9398753894080997,91.88
4,4776,110.8,0.043478260869565216,0.7411214953271028,0.8695652173913042,0.8267506433699038,76.6
4,4848,11.5,0.0,0.9731308411214953,1.0,0.9910436137071651,98.79
4,4868,4.2,0.013157894736842105,0.9901869158878505,0.9605263157894737,0.9704131824889326,96.0
4,4945,3.6,0.012987012987012988,0.9915887850467289,0.961038961038961,0.971222235708217,96.11
4,4973,77.0,0.0,0.8200934579439252,1.0,0.9400311526479751,91.9
4,5022,43.5,0.041666666666666664,0.8983644859813084,0.8749999999999999,0.8827881619937693,84.17
4,5151,49.9,0.0,0.8834112149532711,1.0,0.9611370716510904,94.75
4,5154,25.8,0.05,0.9397196261682242,0.85,0.8799065420560748,83.78
4,5155,17.7,0.023809523809523808,0.9586448598130841,0.9285714285714286,0.9385959056519805,91.71
4,5507,87.1,0.0125,0.7964953271028037,0.9624999999999999,0.907165109034268,87.46
4,5550,54.4,0.0,0.8728971962616823,1.0,0.9576323987538942,94.28
4,5581,63.8,0.0,0.8509345794392523,1.0,0.9503115264797508,93.29
4,5788,0.6,0.0,0.9985981308411215,1.0,0.9995327102803738,99.94
4,5834,2.0,0.011494252873563218,0.9953271028037384,0.9655172413793104,0.9754538618541198,96.68
4,5868,92.8,0.037037037037037035,0.7831775700934579,0.8888888888888888,0.8536517826237452,80.23
4,5940,28.7,0.0044444444444444444,0.9329439252336449,0.9866666666666667,0.9687590861889928,95.78
4,6006,78.7,0.0,0.8161214953271029,1.0,0.9387071651090343,91.72
4,6013,79.8,0.0,0.8135514018691589,1.0,0.9378504672897195,91.6
4,6021,60.4,0.02702702702702703,0.8588785046728973,0.9189189189189189,0.8989054475035784,86.34
4,6058,29.3,0.0196078431372549,0.9315420560747664,0.9411764705882353,0.9379649990837458,91.62
4,6061,18.3,0.0,0.9572429906542056,1.0,0.9857476635514019,98.07
4,6101,82.5,0.0,0.8072429906542056,1.0,0.9357476635514018,91.32
4,6162,165.9,0.02631578947368421,0.6123831775700935,0.9210526315789472,0.8181628135759961,75.44
4,6488,67.0,0.033707865168539325,0.8434579439252337,0.8988764044943819,0.8804035843046658,83.84
4,6524,49.9,0.039473684210526314,0.8834112149532711,0.881578947368421,0.8821897032300378,84.09
4,6550,13.9,0.0,0.9675233644859813,1.0,0.9891744548286604,98.54
4,6579,43.2,0.021739130434782608,0.8990654205607477,0.9347826086956522,0.9228768793173506,89.58
4,6730,10.5,0.0,0.9754672897196262,1.0,0.991822429906542,98.9
4,6733,39.3,0.0707070707070707,0.9081775700934579,0.7878787878787878,0.8279783819503446,76.76
4,6734,43.6,0.0035971223021582736,0.8981308411214953,0.9892086330935252,0.9588493691028487,94.44
4,6735,114.8,0.0,0.7317757009345794,1.0,0.9105919003115265,87.92
4,6769,140.8,0.0,0.6710280373831775,1.0,0.8903426791277258,85.19
4,6858,8.8,0.0,0.9794392523364486,1.0,0.9931464174454828,99.07
4,6989,122.5,0.0,0.7137850467289719,1.0,0.904595015576324,87.11
4,7173,78.1,0.024390243902439025,0.8175233644859813,0.9268292682926829,0.8903939670237823,85.19
4,7308,163.1,0.010526315789473684,0.6189252336448597,0.968421052631579,0.8519224463026726,80.0
4,7345,14.3,0.014925373134328358,0.966588785046729,0.9552238805970149,0.9590121820802529,94.46
4,7346,115.6,0.021739130434782608,0.7299065420560747,0.9347826086956522,0.8664905864824597,81.96
4,7450,49.1,0.0,0.8852803738317756,1.0,0.9617601246105919,94.83
4,7485,152.8,0.0,0.6429906542056074,1.0,0.8809968847352024,83.92
4,7488,32.7,0.042105263157894736,0.9235981308411215,0.8736842105263157,0.8903221839645844,85.18
4,7489,67.7,0.0,0.8418224299065421,1.0,0.9472741433021807,92.88
4,7490,41.4,0.0,0.9032710280373832,1.0,0.9677570093457945,95.64
4,7542,130.6,0.025974025974025976,0.694859813084112,0.922077922077922,0.8463385524133187,79.24
4,7555,30.2,0.058823529411764705,0.9294392523364486,0.8235294117647058,0.8588326919552868,80.93
4,7631,30.5,0.08888888888888889,0.9287383177570093,0.7333333333333333,0.7984683281412254,72.78
4,7635,122.6,0.0,0.7135514018691588,1.0,0.9045171339563862,87.1
4,7826,29.6,0.041666666666666664,0.930841121495327,0.8749999999999999,0.8936137071651089,85.63
4,7961,36.6,0.0684931506849315,0.9144859813084112,0.7945205479452054,0.8345090257329407,77.64
4,7974,10.5,0.0,0.9754672897196262,1.0,0.991822429906542,98.9
4,8004,58.0,0.08571428571428572,0.8644859813084113,0.7428571428571429,0.7834000890075657,70.74
4,8013,35.2,0.01282051282051282,0.9177570093457944,0.9615384615384615,0.9469446441409058,92.83
4,8014,96.2,0.02857142857142857,0.7752336448598132,0.9142857142857143,0.8679350244770806,82.16
4,8015,57.0,0.011764705882352941,0.866822429906542,0.9647058823529411,0.932078064870808,90.82
4,8019,17.6,0.0,0.9588785046728971,1.0,0.9862928348909658,98.15
4,8033,12.1,0.02702702702702703,0.9717289719626168,0.9189189189189189,0.9365222699334849,91.42
4,8034,112.3,0.04,0.7376168224299066,0.88,0.8325389408099688,77.38
4,8084,62.1,0.0,0.8549065420560747,1.0,0.9516355140186916,93.47
4,8305,7.9,0.027777777777777776,0.9815420560747664,0.9166666666666666,0.9382917964693666,91.66
4,8529,105.0,0.07142857142857142,0.7546728971962616,0.7857142857142856,0.7753671562082776,69.66
4,8564,9.5,0.03333333333333333,0.977803738317757,0.9,0.9259345794392523,89.99
4,8565,51.8,0.03571428571428571,0.8789719626168224,0.8928571428571429,0.8882287494437028,84.9
4,8566,45.9,0.022222222222222223,0.8927570093457945,0.9333333333333333,0.9198078920041538,89.17
4,8667,128.0,0.06756756756756757,0.7009345794392523,0.7972972972972971,0.7651763913446156,68.28
4,8927,43.3,0.017857142857142856,0.8988317757009345,0.9464285714285714,0.9305629728526924,90.62
4,8956,12.7,0.0,0.9703271028037384,1.0,0.9901090342679129,98.66
4,8957,88.0,0.0125,0.794392523364486,0.9624999999999999,0.9064641744548287,87.36
4,8965,8.5,0.0,0.9801401869158879,1.0,0.993380062305296,99.11
4,8966,35.1,0.04225352112676056,0.9179906542056074,0.8732394366197183,0.888156509148348,84.89
4,8988,92.4,0.043478260869565216,0.7841121495327104,0.8695652173913042,0.8410808614384396,78.53
4,8997,94.7,0.014084507042253521,0.7787383177570094,0.9577464788732395,0.8980770918344961,86.23
4,9015,72.1,0.022222222222222223,0.8315420560747663,0.9333333333333333,0.8994029075804778,86.41
4,9017,157.6,0.0,0.6317757009345794,1.0,0.8772585669781932,83.42
4,9018,18.1,0.005405405405405406,0.9577102803738318,0.9837837837837837,0.9750926159804664,96.64
4,9082,57.5,0.0,0.8656542056074766,1.0,0.9552180685358256,93.95
4,9083,55.9,0.039473684210526314,0.869392523364486,0.881578947368421,0.877516806033776,83.45
4,9084,49.3,0.08974358974358974,0.8848130841121495,0.7307692307692307,0.782117181883537,70.57
4,9086,107.7,0.0213903743315508,0.7483644859813084,0.9358288770053477,0.8733407466640012,82.89
4,9155,43.1,0.07462686567164178,0.8992990654205607,0.7761194029850746,0.8171792904635701,75.3
4,9156,55.2,0.02531645569620253,0.8710280373831776,0.9240506329113923,0.9063764344019875,87.35
4,9157,93.9,0.03296703296703297,0.7806074766355141,0.9010989010989011,0.8609350929444388,81.21
4,9209,180.8,0.0,0.5775700934579439,1.0,0.859190031152648,80.98
4,9210,136.6,0.0,0.680841121495327,1.0,0.893613707165109,85.63
4,9211,128.6,0.034482758620689655,0.6995327102803738,0.8965517241379309,0.8308787195187453,77.15
4,9284,95.4,0.02040816326530612,0.7771028037383179,0.9387755102040816,0.884884608048827,84.45
4,9286,146.6,0.03125,0.6574766355140187,0.90625,0.8233255451713396,76.13
4,9287,250.0,0.0,0.4158878504672897,1.0,0.8052959501557633,73.7
4,9288,136.2,0.0,0.6817757009345795,1.0,0.8939252336448599,85.67
5,1381,65.4,0.0,0.847196261682243,1.0,0.9490654205607477,93.12
5,1464,62.2,0.11475409836065574,0.8546728971962617,0.6557377049180327,0.7220494356774424,62.45
5,1501,10.4,0.0,0.9757009345794393,1.0,0.9919003115264798,98.91
5,2242,12.2,0.058823529411764705,0.9714953271028037,0.8235294117647058,0.8728513835440718,82.82
5,2399,56.0,0.0625,0.8691588785046729,0.8125,0.831386292834891,77.22
5,2529,103.2,0.07142857142857142,0.7588785046728972,0.7857142857142856,0.7767690253671561,69.84
5,2657,109.2,0.011363636363636364,0.7448598130841122,0.9659090909090909,0.8922259983007647,85.44
5,2884,75.9,0.029411764705882353,0.8226635514018692,0.9117647058823529,0.882064321055525,84.07
5,3433,35.4,0.028846153846153848,0.9172897196261682,0.9134615384615384,0.9147375988497485,88.48
5,3461,79.6,0.0,0.814018691588785,1.0,0.9380062305295951,91.63
5,3590,126.3,0.07317073170731707,0.7049065420560747,0.7804878048780487,0.7552940506040573,66.94
5,3620,6.1,0.06060606060606061,0.9857476635514019,0.8181818181818181,0.8740370999716794,82.98
5,3637,61.4,0.03225806451612903,0.8565420560747664,0.9032258064516128,0.8876645563259974,84.82
5,3671,108.3,0.04,0.7469626168224299,0.88,0.8356542056074766,77.8
5,3726,44.1,0.0,0.8969626168224298,1.0,0.9656542056074766,95.36
5,3911,190.6,0.05263157894736842,0.5546728971962617,0.8421052631578947,0.7462944745040171,65.73
5,3992,82.1,0.043478260869565216,0.8081775700934579,0.8695652173913042,0.8491026682920222,79.62
5,4094,44.0,0.061224489795918366,0.897196261682243,0.8163265306122448,0.8432831076355776,78.83
5,4096,156.7,0.043478260869565216,0.6338785046728972,0.8695652173913042,0.791002979818502,71.77
5,4144,132.7,0.020833333333333332,0.6899532710280374,0.9375,0.8549844236760126,80.41
5,4267,67.1,0.06578947368421052,0.8432242990654205,0.8026315789473685,0.8161624856533858,75.17
5,4271,108.7,0.05154639175257732,0.7460280373831776,0.845360824742268,0.8122498956225712,74.64
5,4277,0.6,0.1044776119402985,0.9985981308411215,0.6865671641791045,0.7905774863997768,71.71
5,4680,78.9,0.04081632653061224,0.8156542056074767,0.8775510204081632,0.8569187488079344,80.67
5,4776,38.0,0.0,0.9112149532710281,1.0,0.970404984423676,96.0
5,4848,21.0,0.0,0.9509345794392523,1.0,0.9836448598130841,97.79
5,4868,52.7,0.023809523809523808,0.8768691588785047,0.9285714285714286,0.9113373386737873,88.02
5,4945,0.7,0.0,0.9983644859813084,1.0,0.9994548286604361,99.93
5,4973,87.7,0.050505050505050504,0.7950934579439253,0.8484848484848485,0.8306877183045407,77.13
5,5022,111.8,0.06172839506172839,0.7387850467289719,0.8148148148148148,0.7894715587862005,71.56
5,5151,11.1,0.06,0.9740654205607476,0.82,0.8713551401869158,82.62
5,5154,44.3,0.03636363636363636,0.8964953271028037,0.8909090909090909,0.8927711696403284,85.51
5,5155,9.7,0.05434782608695652,0.9773364485981308,0.8369565217391304,0.8837498306921305,84.3
5,5507,43.3,0.033707865168539325,0.8988317757009345,0.8988764044943819,0.8988615282298994,86.34
5,5550,116.7,0.0375,0.7273364485981308,0.8875000000000001,0.8341121495327103,77.59
5,5581,42.6,0.05555555555555555,0.9004672897196261,0.8333333333333334,0.8557113187954309,80.51
5,5788,8.2,0.043478260869565216,0.9808411214953271,0.8695652173913042,0.9066571854259785,87.39
5,5834,42.4,0.09259259259259259,0.9009345794392524,0.7222222222222222,0.7817930079612322,70.52
5,5868,32.6,0.029850746268656716,0.9238317757009346,0.9104477611940299,0.914909099362998,88.51
5,5940,30.2,0.0,0.9294392523364486,1.0,0.9764797507788162,96.82
5,6006,112.3,0.0196078431372549,0.7376168224299066,0.9411764705882353,0.873323254535459,82.89
5,6013,122.5,0.02,0.7137850467289719,0.94,0.8645950155763239,81.71
5,6021,3.9,0.04878048780487805,0.9908878504672898,0.8536585365853658,0.8994016412126739,86.41
5,6058,38.1,0.05747126436781609,0.9109813084112149,0.8275862068965517,0.8553845740681062,80.46
5,6101,120.6,0.0380952380952381,0.7182242990654205,0.8857142857142856,0.8298842901646639,77.02
5,6162,181.1,0.019230769230769232,0.5768691588785047,0.9423076923076923,0.8204948478312964,75.75
5,6488,38.9,0.07865168539325842,0.9091121495327104,0.7640449438202246,0.8124006790577198,74.66
5,6524,36.6,0.12371134020618557,0.9144859813084112,0.6288659793814433,0.7240726466904326,62.73
5,6550,31.5,0.06521739130434782,0.9264018691588785,0.8043478260869564,0.8450325071109305,79.07
5,6579,42.9,0.023529411764705882,0.899766355140187,0.9294117647058824,0.9195299615173173,89.13
5,6730,34.6,0.060240963855421686,0.9191588785046728,0.8192771084337348,0.852571031790714,80.08
5,6733,34.5,0.012345679012345678,0.919392523364486,0.9629629629629629,0.948439483096804,93.03
5,6734,27.4,0.0035460992907801418,0.935981308411215,0.9893617021276595,0.9715682375555114,96.16
5,6735,15.3,0.021052631578947368,0.9642523364485981,0.9368421052631578,0.945978848991638,92.7
5,6769,153.4,0.021505376344086023,0.641588785046729,0.935483870967742,0.8375188423274043,78.05
5,6858,51.1,0.0,0.880607476635514,1.0,0.960202492211838,94.62
5,7173,65.6,0.041666666666666664,0.8467289719626168,0.8749999999999999,0.8655763239875388,81.84
5,7308,147.9,0.02912621359223301,0.6544392523364486,0.912621359223301,0.8265606569276837,76.57
5,7345,26.9,0.04938271604938271,0.9371495327102805,0.8518518518518519,0.8802844121379948,83.83
5,7346,87.7,0.04597701149425287,0.7950934579439253,0.8620689655172413,0.8397437963261359,78.35
5,7450,4.1,0.0,0.9904205607476635,1.0,0.9968068535825545,99.57
5,7485,145.5,0.0,0.6600467289719626,1.0,0.8866822429906541,84.69
5,7488,53.5,0.019801980198019802,0.875,0.9405940594059405,0.9187293729372937,89.02
5,7489,62.2,0.011111111111111112,0.8546728971962617,0.9666666666666666,0.9293354101765317,90.45
5,7490,16.6,0.07317073170731707,0.961214953271028,0.7804878048780487,0.8407301876757084,78.48
5,7542,92.9,0.038461538461538464,0.7829439252336449,0.8846153846153845,0.8507248981548047,79.83
5,7631,23.3,0.024096385542168676,0.9455607476635514,0.9277108433734939,0.9336608114701797,91.04
5,7635,76.8,0.023809523809523808,0.8205607476635514,0.9285714285714286,0.8925678682688029,85.49
5,7826,34.3,0.04,0.9198598130841121,0.88,0.8932866043613708,85.58
5,7961,18.8,0.07407407407407407,0.9560747663551402,0.7777777777777778,0.8372101073035653,78.01
5,7974,10.4,0.04054054054054054,0.9757009345794393,0.8783783783783784,0.9108192304453986,87.95
5,8004,22.8,0.14285714285714285,0.9467289719626168,0.5714285714285714,0.6965287049399199,59.01
5,8005,18.1,0.08791208791208792,0.9577102803738318,0.7362637362637362,0.8100792509671014,74.34
5,8013,63.7,0.04,0.8511682242990655,0.88,0.8703894080996886,82.49
5,8014,62.4,0.13095238095238096,0.8542056074766355,0.6071428571428571,0.6894971072541165,58.06
5,8015,23.8,0.0,0.944392523364486,1.0,0.9814641744548287,97.5
5,8019,37.6,0.011494252873563218,0.9121495327102803,0.9655172413793104,0.9477280051563003,92.94
5,8033,14.6,0.0,0.9658878504672896,1.0,0.9886292834890966,98.46
5,8034,63.4,0.09900990099009901,0.8518691588785047,0.7029702970297029,0.7526032509793035,66.58
5,8084,42.4,0.0,0.9009345794392524,1.0,0.9669781931464174,95.54
5,8305,59.1,0.0375,0.8619158878504672,0.8875000000000001,0.8789719626168223,83.65
5,8564,5.2,0.043010752688172046,0.9878504672897197,0.8709677419354838,0.9099286503868957,87.83
5,8565,11.7,0.022222222222222223,0.9726635514018692,0.9333333333333333,0.9464434060228454,92.77
5,8566,9.7,0.10714285714285714,0.9773364485981308,0.6785714285714285,0.7781597685803292,70.03
5,8659,127.1,0.15625,0.70303738317757,0.53125,0.58851246105919,44.41
5,8667,160.7,0.059322033898305086,0.6245327102803738,0.8220338983050847,0.7562001689635144,67.07
5,8927,49.5,0.03488372093023256,0.8843457943925234,0.8953488372093023,0.891681156270376,85.37
5,8956,19.6,0.03260869565217391,0.9542056074766354,0.9021739130434783,0.919517811187864,89.13
5,8957,81.2,0.012048192771084338,0.8102803738317758,0.963855421686747,0.9126637390684231,88.2
5,8965,2.4,0.0975609756097561,0.994392523364486,0.7073170731707317,0.803008889901983,73.39
5,8966,46.1,0.03508771929824561,0.8922897196261682,0.8947368421052632,0.8939211346122315,85.67
5,8988,56.2,0.03614457831325301,0.8686915887850467,0.891566265060241,0.8839413729685096,84.32
5,8997,100.8,0.056179775280898875,0.7644859813084112,0.8314606741573034,0.8091357765410059,74.22
5,9015,78.5,0.0392156862745098,0.8165887850467289,0.8823529411764705,0.86043155579989,81.15
5,9017,112.6,0.008928571428571428,0.7369158878504672,0.9732142857142856,0.8944481530930128,85.74
5,9018,33.6,0.0,0.9214953271028037,1.0,0.9738317757009346,96.47
5,9082,59.4,0.009433962264150943,0.861214953271028,0.9716981132075472,0.9348703932287074,91.2
5,9083,45.4,0.0196078431372549,0.8939252336448599,0.9411764705882353,0.9254260582737769,89.93
5,9084,69.0,0.10294117647058823,0.8387850467289719,0.6911764705882353,0.7403793293018143,64.93
5,9085,206.2,0.13333333333333333,0.5182242990654206,0.6,0.5727414330218069,42.28
5,9086,120.9,0.0,0.7175233644859813,1.0,0.905841121495327,87.28
5,9155,94.0,0.09302325581395349,0.780373831775701,0.7209302325581395,0.7407447656306599,64.98
5,9156,20.2,0.04597701149425287,0.952803738317757,0.8620689655172413,0.8923138897840798,85.45
5,9157,136.4,0.036585365853658534,0.6813084112149533,0.8902439024390244,0.8205987386976673,75.77
5,9209,161.0,0.013513513513513514,0.6238317757009346,0.9594594594594593,0.8475835648732845,79.41
5,9210,132.8,0.03076923076923077,0.6897196261682242,0.9076923076923077,0.8350347471842798,77.72
5,9211,93.9,0.0,0.7806074766355141,1.0,0.9268691588785047,90.12
5,9284,38.0,0.012195121951219513,0.9112149532710281,0.9634146341463414,0.9460147405212369,92.71
5,9286,69.2,0.05714285714285714,0.8383177570093459,0.8285714285714285,0.8318202047174009,77.28
5,9287,171.0,0.08695652173913043,0.6004672897196262,0.7391304347826086,0.6929093864282811,58.52
5,9288,142.5,0.011363636363636364,0.6670560747663551,0.9659090909090909,0.8662914188615124,81.94
5,9325,46.2,0.0,0.8920560747663552,1.0,0.9640186915887851,95.14
5,9326,164.3,0.26666666666666666,0.6161214953271028,0.19999999999999996,0.33870716510903426,10.67
5,9327,96.4,0.08333333333333333,0.774766355140187,0.75,0.7582554517133957,67.34
5,9328,150.2,0.14285714285714285,0.6490654205607477,0.5714285714285714,0.5973075211392967,45.6
5,9368,68.5,0.0,0.8399532710280374,1.0,0.9466510903426791,92.79
5,9369,181.0,0.07692307692307693,0.5771028037383178,0.7692307692307692,0.7051881140666187,60.17
6,1381,46.8,0.015384615384615385,0.8906542056074767,0.9538461538461538,0.9327821710999281,90.92
6,1464,77.7,0.0,0.8184579439252336,1.0,0.9394859813084113,91.83
6,1501,3.9,0.043478260869565216,0.9908878504672898,0.8695652173913042,0.9100060950832994,87.84
6,2007,131.0,0.0,0.6939252336448598,1.0,0.8979750778816199,86.22
6,2242,48.3,0.08433734939759036,0.8871495327102803,0.7469879518072289,0.7937084787749126,72.13
6,2399,11.6,0.07692307692307693,0.9728971962616821,0.7692307692307692,0.8371195782410735,78.0
6,2529,136.8,0.0,0.6803738317757009,1.0,0.8934579439252336,85.61
6,2657,32.2,0.0,0.9247663551401869,1.0,0.9749221183800624,96.61
6,2884,93.5,0.02857142857142857,0.7815420560747663,0.9142857142857143,0.8700378282153982,82.44
6,3433,52.2,0.04225352112676056,0.8780373831775701,0.8732394366197183,0.8748387521390022,83.09
6,3461,43.0,0.0,0.8995327102803738,1.0,0.9665109034267912,95.48
6,3590,68.6,0.018867924528301886,0.8397196261682243,0.9433962264150944,0.9088373596661377,87.69
6,3620,6.1,0.0,0.9857476635514019,1.0,0.9952492211838007,99.36
6,3637,91.5,0.0,0.7862149532710281,1.0,0.9287383177570093,90.37
6,3671,137.9,0.16216216216216217,0.6778037383177571,0.5135135135135135,0.5682769217815947,41.68
6,3726,95.5,0.0,0.7768691588785047,1.0,0.9256230529595015,89.95
6,3992,40.2,0.04225352112676056,0.9060747663551402,0.8732394366197183,0.8841845465315255,84.35
6,4094,98.7,0.0,0.769392523364486,1.0,0.9231308411214953,89.62
6,4096,173.1,0.12162162162162163,0.5955607476635514,0.6351351351351351,0.6219436726446071,48.93
6,4144,75.1,0.05,0.8245327102803738,0.85,0.8415109034267912,78.59
6,4267,77.7,0.14563106796116504,0.8184579439252336,0.5631067961165048,0.6482238453860811,52.48
6,4271,95.7,0.05263157894736842,0.7764018691588785,0.8421052631578947,0.8202041318248893,75.71
6,4277,71.0,0.0,0.8341121495327103,1.0,0.9447040498442367,92.53
6,4680,106.0,0.0,0.7523364485981309,1.0,0.9174454828660435,88.85
6,4776,8.0,0.0,0.9813084112149533,1.0,0.9937694704049844,99.16
6,4848,6.5,0.0,0.9848130841121495,1.0,0.9949376947040498,99.32
6,4868,67.5,0.0,0.8422897196261683,1.0,0.947429906542056,92.9
6,4945,14.1,0.04672897196261682,0.9670560747663551,0.8598130841121495,0.8955607476635514,85.89
6,4973,98.5,0.06593406593406594,0.7698598130841121,0.8021978021978022,0.7914184724932388,71.82
6,5022,47.4,0.014285714285714285,0.8892523364485981,0.9571428571428571,0.9345126835781041,91.15
6,5151,2.0,0.0,0.9953271028037384,1.0,0.9984423676012462,99.79
6,5154,69.5,0.05504587155963303,0.8376168224299065,0.8348623853211009,0.8357805310240362,77.82
6,5155,19.8,0.014084507042253521,0.9537383177570093,0.9577464788732395,0.9564104251678295,94.11
6,5507,37.5,0.022988505747126436,0.9123831775700935,0.9310344827586206,0.9248173810291116,89.84
6,5550,123.1,0.09375,0.7123831775700934,0.71875,0.7166277258566979,61.72
6,5581,46.2,0.07142857142857142,0.8920560747663552,0.7857142857142856,0.8211615487316422,75.84
6,5788,43.7,0.0,0.8978971962616823,1.0,0.9659657320872275,95.4
6,5834,71.2,0.056179775280898875,0.8336448598130841,0.8314606741573034,0.8321887360425637,77.33
6,5868,59.7,0.013888888888888888,0.8605140186915888,0.9583333333333333,0.9257268951194184,89.97
6,5940,36.5,0.0,0.9147196261682243,1.0,0.9715732087227414,96.16
6,6006,97.2,0.009900990099009901,0.7728971962616823,0.9702970297029703,0.9044970852225409,87.1
6,6013,11.8,0.09090909090909091,0.9724299065420561,0.7272727272727273,0.8089917870291702,74.2
